gribs/ruc2anl_130_20070824_1800_000.grb2,128,171,0
gribs/ruc2anl_130_20070825_1800_000.grb2,83,175,0
gribs/ruc2anl_130_20070826_1800_000.grb2,94,186,0
gribs/ruc2anl_130_20070827_1800_000.grb2,149,135,0
gribs/ruc2anl_130_20070828_1800_000.grb2,127,138,0
gribs/ruc2anl_130_20070829_1800_000.grb2,124,179,0
gribs/ruc2anl_130_20070830_1800_000.grb2,100,129,0
gribs/ruc2anl_130_20070831_1800_000.grb2,126,156,0
gribs/ruc2anl_130_20070901_1800_000.grb2,91,160,0
gribs/ruc2anl_130_20070902_1800_000.grb2,113,130,0
gribs/ruc2anl_130_20070903_1800_000.grb2,99,180,0
gribs/ruc2anl_130_20070904_1800_000.grb2,116,149,0
gribs/ruc2anl_130_20070905_1800_000.grb2,100,176,0
gribs/ruc2anl_130_20070906_1800_000.grb2,111,156,0
gribs/ruc2anl_130_20070907_1800_000.grb2,133,147,0
gribs/ruc2anl_130_20070908_1800_000.grb2,117,182,0
gribs/ruc2anl_130_20070909_1800_000.grb2,133,160,0
gribs/ruc2anl_130_20070910_1800_000.grb2,121,151,0
gribs/ruc2anl_130_20070911_1800_000.grb2,108,140,0
gribs/ruc2anl_130_20070912_1800_000.grb2,124,178,0
gribs/ruc2anl_130_20070913_1800_000.grb2,137,142,0
gribs/ruc2anl_130_20070914_1800_000.grb2,90,165,0
gribs/ruc2anl_130_20070915_1800_000.grb2,112,148,0
gribs/ruc2anl_130_20070916_1800_000.grb2,86,177,0
gribs/ruc2anl_130_20070917_1800_000.grb2,115,175,0
gribs/ruc2anl_130_20070918_1800_000.grb2,92,152,0
gribs/ruc2anl_130_20070919_1800_000.grb2,133,129,0
gribs/ruc2anl_130_20070920_1800_000.grb2,135,159,0
gribs/ruc2anl_130_20070921_1800_000.grb2,131,161,0
gribs/ruc2anl_130_20070922_1800_000.grb2,135,175,0
gribs/ruc2anl_130_20070923_1800_000.grb2,118,165,0
gribs/ruc2anl_130_20070924_1800_000.grb2,114,181,0
gribs/ruc2anl_130_20070925_1800_000.grb2,91,158,0
gribs/ruc2anl_130_20070926_1800_000.grb2,108,146,0
gribs/ruc2anl_130_20070927_1800_000.grb2,67,168,0
gribs/ruc2anl_130_20070928_1800_000.grb2,118,177,0
gribs/ruc2anl_130_20070929_1800_000.grb2,106,151,0
gribs/ruc2anl_130_20070930_1800_000.grb2,101,166,0
gribs/ruc2anl_130_20071001_1800_000.grb2,105,134,0
gribs/ruc2anl_130_20071002_1800_000.grb2,141,135,0
gribs/ruc2anl_130_20071003_1800_000.grb2,114,129,0
gribs/ruc2anl_130_20071004_1800_000.grb2,125,165,0
gribs/ruc2anl_130_20071005_1800_000.grb2,110,178,0
gribs/ruc2anl_130_20071006_1800_000.grb2,114,155,0
gribs/ruc2anl_130_20071007_1800_000.grb2,66,122,0
gribs/ruc2anl_130_20071008_1800_000.grb2,78,172,0
gribs/ruc2anl_130_20071009_1800_000.grb2,96,192,0
gribs/ruc2anl_130_20071010_1800_000.grb2,126,160,0
gribs/ruc2anl_130_20071011_1800_000.grb2,116,160,0
gribs/ruc2anl_130_20071012_1800_000.grb2,104,166,0
gribs/ruc2anl_130_20071013_1800_000.grb2,104,148,0
gribs/ruc2anl_130_20071014_1800_000.grb2,112,162,0
gribs/ruc2anl_130_20071015_1800_000.grb2,112,151,0
gribs/ruc2anl_130_20071016_1800_000.grb2,88,120,0
gribs/ruc2anl_130_20071017_1800_000.grb2,149,131,1
gribs/ruc2anl_130_20071017_1800_000.grb2,118,169,1
gribs/ruc2anl_130_20071018_1800_000.grb2,113,180,0
gribs/ruc2anl_130_20071019_1800_000.grb2,101,132,0
gribs/ruc2anl_130_20071020_1800_000.grb2,117,161,0
gribs/ruc2anl_130_20071021_1800_000.grb2,104,143,0
gribs/ruc2anl_130_20071022_1800_000.grb2,90,143,0
gribs/ruc2anl_130_20071023_1800_000.grb2,117,136,0
gribs/ruc2anl_130_20071024_1800_000.grb2,76,177,0
gribs/ruc2anl_130_20071025_1800_000.grb2,79,164,0
gribs/ruc2anl_130_20071026_1800_000.grb2,104,152,0
gribs/ruc2anl_130_20071027_1800_000.grb2,119,164,0
gribs/ruc2anl_130_20071028_1800_000.grb2,108,177,0
gribs/ruc2anl_130_20071029_1800_000.grb2,96,196,0
gribs/ruc2anl_130_20071030_1800_000.grb2,88,184,0
gribs/ruc2anl_130_20071031_1800_000.grb2,114,156,0
gribs/ruc2anl_130_20071101_1800_000.grb2,156,171,0
gribs/ruc2anl_130_20071102_1800_000.grb2,125,157,0
gribs/ruc2anl_130_20071103_1800_000.grb2,121,152,0
gribs/ruc2anl_130_20071104_1800_000.grb2,123,169,0
gribs/ruc2anl_130_20071105_1800_000.grb2,130,167,0
gribs/ruc2anl_130_20071106_1800_000.grb2,96,144,0
gribs/ruc2anl_130_20071107_1800_000.grb2,120,175,0
gribs/ruc2anl_130_20071108_1800_000.grb2,122,124,0
gribs/ruc2anl_130_20071109_1800_000.grb2,108,132,0
gribs/ruc2anl_130_20071110_1800_000.grb2,110,173,0
gribs/ruc2anl_130_20071111_1800_000.grb2,148,196,0
gribs/ruc2anl_130_20071112_1800_000.grb2,115,162,0
gribs/ruc2anl_130_20071113_1800_000.grb2,108,149,0
gribs/ruc2anl_130_20071114_1800_000.grb2,98,174,0
gribs/ruc2anl_130_20071115_1800_000.grb2,92,149,0
gribs/ruc2anl_130_20071116_1800_000.grb2,103,177,0
gribs/ruc2anl_130_20071117_1800_000.grb2,93,121,0
gribs/ruc2anl_130_20071118_1800_000.grb2,119,174,0
gribs/ruc2anl_130_20071119_1800_000.grb2,107,118,0
gribs/ruc2anl_130_20071120_1800_000.grb2,113,153,0
gribs/ruc2anl_130_20071121_1800_000.grb2,120,178,0
gribs/ruc2anl_130_20071122_1800_000.grb2,135,175,0
gribs/ruc2anl_130_20071123_1800_000.grb2,118,174,0
gribs/ruc2anl_130_20071124_1800_000.grb2,96,150,0
gribs/ruc2anl_130_20071125_1800_000.grb2,118,156,0
gribs/ruc2anl_130_20071126_1800_000.grb2,91,142,0
gribs/ruc2anl_130_20071127_1800_000.grb2,131,157,0
gribs/ruc2anl_130_20071128_1800_000.grb2,120,170,0
gribs/ruc2anl_130_20071129_1800_000.grb2,112,155,0
gribs/ruc2anl_130_20071130_1800_000.grb2,88,148,0
gribs/ruc2anl_130_20071201_1800_000.grb2,114,137,0
gribs/ruc2anl_130_20071202_1800_000.grb2,137,164,0
gribs/ruc2anl_130_20071203_1800_000.grb2,120,146,0
gribs/ruc2anl_130_20071204_1800_000.grb2,91,165,0
gribs/ruc2anl_130_20071205_1800_000.grb2,95,140,0
gribs/ruc2anl_130_20071206_1800_000.grb2,77,155,0
gribs/ruc2anl_130_20071207_1800_000.grb2,89,141,0
gribs/ruc2anl_130_20071208_1800_000.grb2,116,137,0
gribs/ruc2anl_130_20071209_1800_000.grb2,85,164,0
gribs/ruc2anl_130_20071210_1800_000.grb2,87,140,0
gribs/ruc2anl_130_20071211_1800_000.grb2,91,154,0
gribs/ruc2anl_130_20071212_1800_000.grb2,122,157,0
gribs/ruc2anl_130_20071213_1800_000.grb2,128,153,0
gribs/ruc2anl_130_20071214_1800_000.grb2,74,188,0
gribs/ruc2anl_130_20071215_1800_000.grb2,94,161,0
gribs/ruc2anl_130_20071216_1800_000.grb2,113,181,0
gribs/ruc2anl_130_20071217_1800_000.grb2,117,183,0
gribs/ruc2anl_130_20071218_1800_000.grb2,117,166,0
gribs/ruc2anl_130_20071219_1800_000.grb2,96,209,0
gribs/ruc2anl_130_20071220_1800_000.grb2,87,153,0
gribs/ruc2anl_130_20071221_1800_000.grb2,149,140,1
gribs/ruc2anl_130_20071221_1800_000.grb2,147,136,1
gribs/ruc2anl_130_20071222_1800_000.grb2,121,180,0
gribs/ruc2anl_130_20071223_1800_000.grb2,103,187,0
gribs/ruc2anl_130_20071224_1800_000.grb2,130,146,0
gribs/ruc2anl_130_20071225_1800_000.grb2,97,163,1
gribs/ruc2anl_130_20071225_1800_000.grb2,94,165,1
gribs/ruc2anl_130_20071226_1800_000.grb2,113,184,0
gribs/ruc2anl_130_20071227_1800_000.grb2,85,170,1
gribs/ruc2anl_130_20071228_1800_000.grb2,113,163,0
gribs/ruc2anl_130_20071229_1800_000.grb2,106,153,0
gribs/ruc2anl_130_20071230_1800_000.grb2,107,146,0
gribs/ruc2anl_130_20071231_1800_000.grb2,100,178,0
gribs/ruc2anl_130_20080101_1800_000.grb2,82,123,0
gribs/ruc2anl_130_20080102_1800_000.grb2,95,168,0
gribs/ruc2anl_130_20080103_1800_000.grb2,98,141,0
gribs/ruc2anl_130_20080104_1800_000.grb2,105,147,0
gribs/ruc2anl_130_20080105_1800_000.grb2,88,158,0
gribs/ruc2anl_130_20080106_1800_000.grb2,95,162,1
gribs/ruc2anl_130_20080107_1800_000.grb2,99,153,1
gribs/ruc2anl_130_20080107_1800_000.grb2,96,159,1
gribs/ruc2anl_130_20080108_1800_000.grb2,106,160,0
gribs/ruc2anl_130_20080109_1800_000.grb2,121,150,0
gribs/ruc2anl_130_20080110_1800_000.grb2,109,154,0
gribs/ruc2anl_130_20080111_1800_000.grb2,133,170,0
gribs/ruc2anl_130_20080112_1800_000.grb2,93,177,0
gribs/ruc2anl_130_20080113_1800_000.grb2,102,170,0
gribs/ruc2anl_130_20080114_1800_000.grb2,87,181,0
gribs/ruc2anl_130_20080115_1800_000.grb2,107,140,0
gribs/ruc2anl_130_20080116_1800_000.grb2,112,143,0
gribs/ruc2anl_130_20080117_1800_000.grb2,116,146,0
gribs/ruc2anl_130_20080118_1800_000.grb2,112,184,0
gribs/ruc2anl_130_20080119_1800_000.grb2,124,135,0
gribs/ruc2anl_130_20080120_1800_000.grb2,113,153,0
gribs/ruc2anl_130_20080121_1800_000.grb2,125,177,0
gribs/ruc2anl_130_20080122_1800_000.grb2,87,153,0
gribs/ruc2anl_130_20080123_1800_000.grb2,107,154,0
gribs/ruc2anl_130_20080124_1800_000.grb2,118,178,0
gribs/ruc2anl_130_20080125_1800_000.grb2,90,168,0
gribs/ruc2anl_130_20080126_1800_000.grb2,108,190,0
gribs/ruc2anl_130_20080127_1800_000.grb2,122,170,0
gribs/ruc2anl_130_20080128_1800_000.grb2,91,152,0
gribs/ruc2anl_130_20080129_1800_000.grb2,130,161,0
gribs/ruc2anl_130_20080130_1800_000.grb2,134,122,0
gribs/ruc2anl_130_20080131_1800_000.grb2,84,152,0
gribs/ruc2anl_130_20080201_1800_000.grb2,116,165,0
gribs/ruc2anl_130_20080202_1800_000.grb2,106,159,0
gribs/ruc2anl_130_20080203_1800_000.grb2,106,161,0
gribs/ruc2anl_130_20080204_1800_000.grb2,113,161,0
gribs/ruc2anl_130_20080205_1800_000.grb2,140,168,0
gribs/ruc2anl_130_20080206_1800_000.grb2,138,132,0
gribs/ruc2anl_130_20080207_1800_000.grb2,116,150,0
gribs/ruc2anl_130_20080208_1800_000.grb2,107,161,0
gribs/ruc2anl_130_20080209_1800_000.grb2,132,157,0
gribs/ruc2anl_130_20080210_1800_000.grb2,126,128,0
gribs/ruc2anl_130_20080211_1800_000.grb2,108,155,0
gribs/ruc2anl_130_20080212_1800_000.grb2,108,139,0
gribs/ruc2anl_130_20080213_1800_000.grb2,104,136,0
gribs/ruc2anl_130_20080214_1800_000.grb2,145,179,0
gribs/ruc2anl_130_20080215_1800_000.grb2,120,163,0
gribs/ruc2anl_130_20080216_1800_000.grb2,100,188,0
gribs/ruc2anl_130_20080217_1800_000.grb2,89,156,0
gribs/ruc2anl_130_20080218_1800_000.grb2,103,159,0
gribs/ruc2anl_130_20080219_1800_000.grb2,117,138,0
gribs/ruc2anl_130_20080220_1800_000.grb2,88,136,0
gribs/ruc2anl_130_20080221_1800_000.grb2,127,138,0
gribs/ruc2anl_130_20080222_1800_000.grb2,108,148,0
gribs/ruc2anl_130_20080223_1800_000.grb2,108,189,1
gribs/ruc2anl_130_20080224_1800_000.grb2,98,162,0
gribs/ruc2anl_130_20080225_1800_000.grb2,107,189,1
gribs/ruc2anl_130_20080226_1800_000.grb2,120,163,0
gribs/ruc2anl_130_20080227_1800_000.grb2,95,174,0
gribs/ruc2anl_130_20080228_1800_000.grb2,108,173,0
gribs/ruc2anl_130_20080229_1800_000.grb2,96,149,0
gribs/ruc2anl_130_20080301_1800_000.grb2,95,201,0
gribs/ruc2anl_130_20080302_1800_000.grb2,99,149,1
gribs/ruc2anl_130_20080303_1800_000.grb2,127,168,0
gribs/ruc2anl_130_20080304_1800_000.grb2,101,190,0
gribs/ruc2anl_130_20080305_1800_000.grb2,87,156,1
gribs/ruc2anl_130_20080305_1800_000.grb2,82,168,1
gribs/ruc2anl_130_20080305_1800_000.grb2,80,167,1
gribs/ruc2anl_130_20080306_1800_000.grb2,124,193,0
gribs/ruc2anl_130_20080307_1800_000.grb2,111,163,0
gribs/ruc2anl_130_20080308_1800_000.grb2,145,159,0
gribs/ruc2anl_130_20080309_1800_000.grb2,95,164,0
gribs/ruc2anl_130_20080310_1800_000.grb2,114,132,0
gribs/ruc2anl_130_20080311_1800_000.grb2,116,154,0
gribs/ruc2anl_130_20080312_1800_000.grb2,124,154,0
gribs/ruc2anl_130_20080313_1800_000.grb2,134,171,1
gribs/ruc2anl_130_20080314_1800_000.grb2,99,149,1
gribs/ruc2anl_130_20080314_1800_000.grb2,114,164,1
gribs/ruc2anl_130_20080314_1800_000.grb2,83,168,1
gribs/ruc2anl_130_20080314_1800_000.grb2,114,195,1
gribs/ruc2anl_130_20080314_1800_000.grb2,106,198,1
gribs/ruc2anl_130_20080315_1800_000.grb2,133,161,0
gribs/ruc2anl_130_20080316_1800_000.grb2,78,161,1
gribs/ruc2anl_130_20080316_1800_000.grb2,87,154,1
gribs/ruc2anl_130_20080317_1800_000.grb2,97,145,0
gribs/ruc2anl_130_20080318_1800_000.grb2,112,172,0
gribs/ruc2anl_130_20080319_1800_000.grb2,108,164,0
gribs/ruc2anl_130_20080320_1800_000.grb2,106,151,0
gribs/ruc2anl_130_20080321_1800_000.grb2,93,170,0
gribs/ruc2anl_130_20080322_1800_000.grb2,90,141,0
gribs/ruc2anl_130_20080323_1800_000.grb2,112,133,0
gribs/ruc2anl_130_20080324_1800_000.grb2,113,161,0
gribs/ruc2anl_130_20080325_1800_000.grb2,115,155,0
gribs/ruc2anl_130_20080326_1800_000.grb2,91,170,0
gribs/ruc2anl_130_20080327_1800_000.grb2,112,160,0
gribs/ruc2anl_130_20080328_1800_000.grb2,110,143,0
gribs/ruc2anl_130_20080329_1800_000.grb2,99,151,0
gribs/ruc2anl_130_20080330_1800_000.grb2,107,151,0
gribs/ruc2anl_130_20080331_1800_000.grb2,90,178,0
gribs/ruc2anl_130_20080401_1800_000.grb2,103,128,0
gribs/ruc2anl_130_20080402_1800_000.grb2,123,130,0
gribs/ruc2anl_130_20080403_1800_000.grb2,71,149,0
gribs/ruc2anl_130_20080404_1800_000.grb2,127,177,0
gribs/ruc2anl_130_20080405_1800_000.grb2,132,150,0
gribs/ruc2anl_130_20080406_1800_000.grb2,90,145,0
gribs/ruc2anl_130_20080407_1800_000.grb2,88,166,0
gribs/ruc2anl_130_20080408_1800_000.grb2,108,178,0
gribs/ruc2anl_130_20080409_1800_000.grb2,99,152,1
gribs/ruc2anl_130_20080409_1800_000.grb2,99,151,1
gribs/ruc2anl_130_20080409_1800_000.grb2,93,161,1
gribs/ruc2anl_130_20080409_1800_000.grb2,85,163,1
gribs/ruc2anl_130_20080410_1800_000.grb2,109,158,1
gribs/ruc2anl_130_20080410_1800_000.grb2,95,162,1
gribs/ruc2anl_130_20080410_1800_000.grb2,126,178,1
gribs/ruc2anl_130_20080410_1800_000.grb2,113,192,1
gribs/ruc2anl_130_20080411_1800_000.grb2,101,149,0
gribs/ruc2anl_130_20080412_1800_000.grb2,119,155,0
gribs/ruc2anl_130_20080413_1800_000.grb2,118,157,0
gribs/ruc2anl_130_20080414_1800_000.grb2,122,143,0
gribs/ruc2anl_130_20080415_1800_000.grb2,143,137,1
gribs/ruc2anl_130_20080415_1800_000.grb2,140,147,1
gribs/ruc2anl_130_20080415_1800_000.grb2,139,151,1
gribs/ruc2anl_130_20080416_1800_000.grb2,100,150,1
gribs/ruc2anl_130_20080417_1800_000.grb2,146,145,0
gribs/ruc2anl_130_20080418_1800_000.grb2,119,153,0
gribs/ruc2anl_130_20080419_1800_000.grb2,118,161,0
gribs/ruc2anl_130_20080420_1800_000.grb2,102,161,1
gribs/ruc2anl_130_20080421_1800_000.grb2,110,188,0
gribs/ruc2anl_130_20080422_1800_000.grb2,115,185,0
gribs/ruc2anl_130_20080423_1800_000.grb2,102,165,1
gribs/ruc2anl_130_20080424_1800_000.grb2,109,191,1
gribs/ruc2anl_130_20080425_1800_000.grb2,98,165,0
gribs/ruc2anl_130_20080426_1800_000.grb2,97,138,0
gribs/ruc2anl_130_20080427_1800_000.grb2,136,146,0
gribs/ruc2anl_130_20080428_1800_000.grb2,126,187,0
gribs/ruc2anl_130_20080429_1800_000.grb2,96,131,0
gribs/ruc2anl_130_20080430_1800_000.grb2,99,158,1
gribs/ruc2anl_130_20080430_1800_000.grb2,137,154,1
gribs/ruc2anl_130_20080430_1800_000.grb2,143,132,1
gribs/ruc2anl_130_20080430_1800_000.grb2,134,135,1
gribs/ruc2anl_130_20080501_1800_000.grb2,99,151,1
gribs/ruc2anl_130_20080501_1800_000.grb2,108,159,1
gribs/ruc2anl_130_20080501_1800_000.grb2,112,159,1
gribs/ruc2anl_130_20080501_1800_000.grb2,91,185,1
gribs/ruc2anl_130_20080501_1800_000.grb2,116,196,1
gribs/ruc2anl_130_20080501_1800_000.grb2,114,190,1
gribs/ruc2anl_130_20080502_1800_000.grb2,132,144,0
gribs/ruc2anl_130_20080503_1800_000.grb2,81,154,0
gribs/ruc2anl_130_20080504_1800_000.grb2,116,150,0
gribs/ruc2anl_130_20080505_1800_000.grb2,114,146,0
gribs/ruc2anl_130_20080506_1800_000.grb2,99,149,1
gribs/ruc2anl_130_20080507_1800_000.grb2,110,161,0
gribs/ruc2anl_130_20080508_1800_000.grb2,103,135,0
gribs/ruc2anl_130_20080509_1800_000.grb2,103,147,0
gribs/ruc2anl_130_20080510_1800_000.grb2,138,149,0
gribs/ruc2anl_130_20080511_1800_000.grb2,126,128,0
gribs/ruc2anl_130_20080512_1800_000.grb2,99,148,1
gribs/ruc2anl_130_20080512_1800_000.grb2,114,165,1
gribs/ruc2anl_130_20080513_1800_000.grb2,99,150,1
gribs/ruc2anl_130_20080514_1800_000.grb2,125,160,0
gribs/ruc2anl_130_20080515_1800_000.grb2,123,130,0
gribs/ruc2anl_130_20080516_1800_000.grb2,128,161,0
gribs/ruc2anl_130_20080517_1800_000.grb2,102,201,0
gribs/ruc2anl_130_20080518_1800_000.grb2,116,144,0
gribs/ruc2anl_130_20080519_1800_000.grb2,107,171,0
gribs/ruc2anl_130_20080520_1800_000.grb2,120,154,0
gribs/ruc2anl_130_20080521_1800_000.grb2,110,140,1
